Date,SPY,VIXCLS,T10Y2Y,T10Y3M,sret
2017-09-21,217.827072,9.670000,0.820000,1.230000,-0.002683
2017-09-22,217.870804,9.590000,0.800000,1.230000,0.000201
2017-09-25,217.425293,10.210000,0.780000,1.170000,-0.002047
2017-09-26,217.556381,10.170000,0.790000,1.180000,0.000603
2017-09-27,218.403564,9.870000,0.840000,1.240000,0.003887
2017-09-28,218.665588,9.550000,0.860000,1.250000,0.001199
2017-09-29,219.434189,9.510000,0.860000,1.270000,0.003509
2017-10-02,220.386307,9.450000,0.850000,1.330000,0.004330
2017-10-03,220.857941,9.510000,0.860000,1.260000,0.002138
2017-10-04,221.120010,9.630000,0.860000,1.250000,0.001186
2017-10-05,222.430130,9.190000,0.860000,1.280000,0.005907
2017-10-06,222.176819,9.650000,0.830000,1.300000,-0.001139
2017-10-09,221.809967,10.330000,0.830000,1.300000,-0.001653
2017-10-10,222.395187,10.080000,0.840000,1.270000,0.002635
2017-10-11,222.744507,9.850000,0.840000,1.250000,0.001569
2017-10-12,222.412659,9.910000,0.820000,1.240000,-0.001491
2017-10-13,222.683380,9.610000,0.770000,1.190000,0.001216
2017-10-16,222.980408,9.910000,0.760000,1.200000,0.001333
2017-10-17,223.137604,10.310000,0.760000,1.210000,0.000705
2017-10-18,223.356003,10.070000,0.750000,1.250000,0.000978
2017-10-19,223.417084,10.050000,0.750000,1.230000,0.000273
2017-10-20,224.570068,9.970000,0.790000,1.280000,0.005147
2017-10-23,223.696594,11.070000,0.800000,1.290000,-0.003897
2017-10-24,224.089661,11.160000,0.820000,1.300000,0.001756
2017-10-25,222.980408,11.230000,0.830000,1.320000,-0.004962
2017-10-26,223.268600,11.300000,0.830000,1.350000,0.001292
2017-10-27,225.094131,9.800000,0.830000,1.320000,0.008143
2017-10-30,224.255600,10.500000,0.790000,1.250000,-0.003732
2017-10-31,224.604996,10.180000,0.780000,1.230000,0.001557
2017-11-01,224.901901,10.200000,0.760000,1.190000,0.001321
2017-11-02,224.989288,9.930000,0.740000,1.180000,0.000388
2017-11-03,225.740479,9.140000,0.710000,1.160000,0.003333
2017-11-06,226.089844,9.400000,0.710000,1.130000,0.001546
2017-11-07,225.932571,9.890000,0.690000,1.100000,-0.000696
2017-11-08,226.316940,9.780000,0.670000,1.090000,0.001700
2017-11-09,225.495895,10.500000,0.700000,1.090000,-0.003634
2017-11-10,225.426071,11.290000,0.730000,1.170000,-0.000310
2017-11-13,225.635635,11.500000,0.700000,1.160000,0.000929
2017-11-14,225.111588,11.590000,0.700000,1.120000,-0.002325
2017-11-15,223.984818,13.130000,0.650000,1.080000,-0.005018
2017-11-16,225.888916,11.760000,0.650000,1.100000,0.008465
2017-11-17,225.225113,11.430000,0.620000,1.060000,-0.002943
2017-11-20,225.609467,10.650000,0.600000,1.070000,0.001705
2017-11-21,227.085556,9.730000,0.590000,1.060000,0.006521
2017-11-22,226.884674,9.880000,0.580000,1.030000,-0.000885
2017-11-24,227.408752,9.670000,0.590000,1.050000,0.002307
2017-11-27,227.295135,9.870000,0.580000,1.050000,-0.000500
2017-11-28,229.601074,10.030000,0.590000,1.040000,0.010094
2017-11-29,229.461319,10.700000,0.590000,1.080000,-0.000609
2017-11-30,231.470215,11.280000,0.640000,1.150000,0.008717
2017-12-01,230.989822,11.430000,0.590000,1.100000,-0.002078
2017-12-04,230.710388,11.680000,0.570000,1.080000,-0.001210
2017-12-05,229.880569,11.330000,0.530000,1.060000,-0.003603
2017-12-06,229.924286,11.020000,0.550000,1.030000,0.000190
2017-12-07,230.649185,10.160000,0.570000,1.080000,0.003148
2017-12-08,231.906967,9.580000,0.580000,1.100000,0.005438
2017-12-11,232.605682,9.340000,0.570000,1.060000,0.003008
2017-12-12,233.016205,9.920000,0.570000,1.060000,0.001763
2017-12-13,232.990036,10.180000,0.570000,1.060000,-0.000112
2017-12-14,232.037979,10.490000,0.530000,1.030000,-0.004095
2017-12-15,233.970261,9.420000,0.510000,1.040000,0.008293
2017-12-18,235.453903,9.530000,0.550000,1.010000,0.006321
2017-12-19,234.549637,10.030000,0.590000,1.090000,-0.003848
2017-12-20,234.426743,9.720000,0.620000,1.110000,-0.000524
2017-12-21,234.909546,9.620000,0.590000,1.130000,0.002057
2017-12-22,234.848145,9.900000,0.570000,1.150000,-0.000261
2017-12-26,234.567200,10.250000,0.550000,1.000000,-0.001197
2017-12-27,234.681381,10.470000,0.530000,0.980000,0.000487
2017-12-28,235.164200,10.180000,0.520000,1.040000,0.002055
2017-12-29,234.277420,11.040000,0.510000,1.010000,-0.003778
2018-01-02,235.954285,9.770000,0.540000,1.020000,0.007132
2018-01-03,237.446701,9.150000,0.500000,1.030000,0.006305
2018-01-04,238.447525,9.220000,0.500000,1.050000,0.004206
2018-01-05,240.036560,9.220000,0.510000,1.080000,0.006642
2018-01-08,240.475525,9.520000,0.530000,1.040000,0.001827
2018-01-09,241.019775,10.080000,0.570000,1.110000,0.002261
2018-01-10,240.651016,9.820000,0.570000,1.130000,-0.001531
2018-01-11,242.406937,9.880000,0.560000,1.110000,0.007270
2018-01-12,243.987137,10.160000,0.560000,1.120000,0.006498
2018-01-16,243.153061,11.660000,0.510000,1.090000,-0.003424
2018-01-17,245.470749,11.910000,0.520000,1.130000,0.009487
2018-01-18,245.058090,12.220000,0.570000,1.170000,-0.001683
2018-01-19,246.173080,11.270000,0.580000,1.200000,0.004540
2018-01-22,248.174774,11.030000,0.580000,1.220000,0.008098
2018-01-23,248.701553,11.100000,0.570000,1.190000,0.002120
2018-01-24,248.604797,11.470000,0.570000,1.220000,-0.000389
2018-01-25,248.710236,11.580000,0.550000,1.210000,0.000424
2018-01-26,251.589752,11.080000,0.530000,1.250000,0.011511
2018-01-29,249.921722,13.840000,0.590000,1.260000,-0.006652
2018-01-30,247.358215,14.790000,0.600000,1.290000,-0.010310
2018-01-31,247.481216,13.540000,0.580000,1.260000,0.000497
2018-02-01,247.200272,13.470000,0.620000,1.300000,-0.001136
2018-02-02,241.818665,17.310000,0.690000,1.360000,-0.022011
2018-02-05,231.705261,37.320000,0.690000,1.260000,-0.042722
2018-02-06,236.270355,29.980000,0.690000,1.270000,0.019511
2018-02-07,234.988632,27.730000,0.690000,1.290000,-0.005440
2018-02-08,226.174469,33.460000,0.720000,1.300000,-0.038230
2018-02-09,229.571930,29.060000,0.780000,1.280000,0.014910
2018-02-12,232.943039,25.610000,0.770000,1.240000,0.014578
2018-02-13,233.522491,24.970000,0.730000,1.240000,0.002484
2018-02-14,236.674164,19.260000,0.740000,1.330000,0.013406
2018-02-15,239.694153,19.130000,0.710000,1.320000,0.012679
2018-02-16,239.764389,19.460000,0.660000,1.250000,0.000293
2018-02-20,238.263184,20.600000,0.630000,1.220000,-0.006281
2018-02-21,237.078064,20.020000,0.680000,1.300000,-0.004986
2018-02-22,237.385330,18.720000,0.670000,1.290000,0.001295
2018-02-23,241.169022,16.490000,0.630000,1.240000,0.015813
2018-02-26,243.969589,15.800000,0.640000,1.200000,0.011546
2018-02-27,240.923264,18.590000,0.630000,1.240000,-0.012565
2018-02-28,238.482697,19.850000,0.620000,1.220000,-0.010182
2018-03-01,235.014984,22.470000,0.590000,1.180000,-0.014647
2018-03-02,236.226349,19.590000,0.610000,1.210000,0.005141
2018-03-05,238.956741,18.730000,0.640000,1.180000,0.011492
2018-03-06,239.562546,18.360000,0.630000,1.200000,0.002532
2018-03-07,239.474701,17.760000,0.640000,1.210000,-0.000367
2018-03-08,240.633484,16.540000,0.610000,1.190000,0.004827
2018-03-09,244.821136,14.640000,0.630000,1.230000,0.017253
2018-03-12,244.513870,15.780000,0.600000,1.160000,-0.001256
2018-03-13,242.933655,16.350000,0.580000,1.110000,-0.006484
2018-03-14,241.687027,17.230000,0.550000,1.050000,-0.005145
2018-03-15,241.423599,16.590000,0.530000,1.050000,-0.001091
2018-03-16,241.685516,15.800000,0.540000,1.070000,0.001084
2018-03-19,238.415375,19.020000,0.540000,1.050000,-0.013623
2018-03-20,238.820816,18.200000,0.550000,1.080000,0.001699
2018-03-21,238.362442,17.860000,0.580000,1.150000,-0.001921
2018-03-22,232.404099,23.340000,0.540000,1.110000,-0.025315
2018-03-23,227.450500,24.870000,0.540000,1.080000,-0.021545
2018-03-26,233.673355,21.030000,0.520000,1.060000,0.026992
2018-03-27,229.698105,22.500000,0.520000,1.010000,-0.017158
2018-03-28,229.019424,22.870000,0.490000,1.040000,-0.002959
2018-03-29,231.945770,19.970000,0.470000,1.010000,0.012697
2018-04-02,226.939255,23.620000,0.480000,0.960000,-0.021821
2018-04-03,229.847946,21.100000,0.510000,1.040000,0.012736
2018-04-04,232.307114,20.060000,0.510000,1.080000,0.010642
2018-04-05,234.140488,18.940000,0.530000,1.110000,0.007861
2018-04-06,228.922501,21.490000,0.500000,1.040000,-0.022538
2018-04-09,230.050674,21.770000,0.490000,1.020000,0.004916
2018-04-10,233.708572,20.470000,0.480000,1.060000,0.015775
2018-04-11,232.483398,20.240000,0.470000,1.060000,-0.005256
2018-04-12,234.396042,18.490000,0.490000,1.080000,0.008193
2018-04-13,233.708572,17.410000,0.450000,1.060000,-0.002937
2018-04-16,235.630066,16.560000,0.440000,1.040000,0.008188
2018-04-17,238.150909,15.250000,0.410000,1.020000,0.010641
2018-04-18,238.327225,15.600000,0.450000,1.060000,0.000740
2018-04-19,237.005081,15.960000,0.480000,1.100000,-0.005563
2018-04-20,234.995483,16.880000,0.500000,1.150000,-0.008515
2018-04-23,234.960129,16.340000,0.490000,1.110000,-0.000150
2018-04-24,231.795898,18.020000,0.520000,1.130000,-0.013559
2018-04-25,232.368851,17.840000,0.540000,1.180000,0.002469
2018-04-26,234.731003,16.240000,0.510000,1.180000,0.010114
2018-04-27,234.951309,15.410000,0.470000,1.140000,0.000938
2018-04-30,233.144455,15.930000,0.460000,1.080000,-0.007720
2018-05-01,233.558685,15.490000,0.470000,1.120000,0.001775
2018-05-02,231.989807,15.970000,0.480000,1.130000,-0.006740
2018-05-03,231.478592,15.900000,0.450000,1.100000,-0.002206
2018-05-04,234.475418,14.770000,0.440000,1.110000,0.012863
2018-05-07,235.268723,14.750000,0.460000,1.090000,0.003378
2018-05-08,235.268723,14.710000,0.460000,1.100000,0.000000
2018-05-09,237.542801,13.420000,0.460000,1.120000,0.009619
2018-05-10,239.763962,13.230000,0.430000,1.070000,0.009307
2018-05-11,240.495514,12.650000,0.430000,1.050000,0.003046
2018-05-14,240.610062,12.930000,0.450000,1.070000,0.000476
2018-05-15,238.953018,14.630000,0.500000,1.160000,-0.006911
2018-05-16,239.957840,13.420000,0.510000,1.170000,0.004196
2018-05-17,239.755203,13.430000,0.540000,1.190000,-0.000845
2018-05-18,239.155746,13.420000,0.510000,1.150000,-0.002503
2018-05-21,240.953827,13.080000,0.480000,1.130000,0.007490
2018-05-22,240.283936,13.220000,0.470000,1.130000,-0.002784
2018-05-23,240.945068,12.580000,0.480000,1.090000,0.002748
2018-05-24,240.451401,12.530000,0.480000,1.070000,-0.002051
2018-05-25,239.878479,13.220000,0.450000,1.030000,-0.002386
2018-05-29,237.119705,17.020000,0.450000,0.840000,-0.011567
2018-05-30,240.283936,14.940000,0.420000,0.900000,0.013256
2018-05-31,238.812057,15.430000,0.430000,0.900000,-0.006144
2018-06-01,241.156570,13.460000,0.420000,0.970000,0.009770
2018-06-04,242.302353,12.740000,0.420000,1.000000,0.004740
2018-06-05,242.478729,12.400000,0.430000,0.980000,0.000728
2018-06-06,244.505951,11.640000,0.450000,1.020000,0.008326
2018-06-07,244.479553,12.130000,0.430000,0.990000,-0.000108
2018-06-08,245.202362,12.180000,0.430000,1.000000,0.002952
2018-06-11,245.528442,12.350000,0.440000,1.020000,0.001329
2018-06-12,245.845657,12.340000,0.420000,1.040000,0.001291
2018-06-13,245.061218,12.940000,0.390000,1.040000,-0.003196
2018-06-14,245.678253,12.120000,0.350000,1.000000,0.002515
2018-06-15,245.364792,11.980000,0.380000,0.990000,-0.001277
2018-06-18,244.860168,12.310000,0.360000,0.980000,-0.002059
2018-06-19,243.921646,13.350000,0.350000,0.950000,-0.003840
2018-06-20,244.337814,12.790000,0.370000,0.990000,0.001705
2018-06-21,242.806152,14.640000,0.340000,0.960000,-0.006288
2018-06-22,243.248734,13.770000,0.340000,0.970000,0.001821
2018-06-25,239.937500,17.330000,0.330000,0.940000,-0.013706
2018-06-26,240.468674,15.920000,0.350000,0.950000,0.002211
2018-06-27,238.476578,17.910000,0.310000,0.900000,-0.008319
2018-06-28,239.840027,16.850000,0.320000,0.910000,0.005701
2018-06-29,240.185303,16.090000,0.330000,0.920000,0.001439
2018-07-02,240.698822,15.600000,0.300000,0.890000,0.002136
2018-07-03,239.848923,16.140000,0.300000,0.850000,-0.003537
2018-07-05,241.805634,14.970000,0.290000,0.880000,0.008125
2018-07-06,243.850845,13.370000,0.290000,0.850000,0.008423
2018-07-09,246.046539,12.690000,0.290000,0.880000,0.008964
2018-07-10,246.931992,12.640000,0.280000,0.880000,0.003592
2018-07-11,245.125809,13.630000,0.270000,0.880000,-0.007341
2018-07-12,247.348022,12.580000,0.250000,0.870000,0.009025
2018-07-13,247.542877,12.180000,0.240000,0.850000,0.000787
2018-07-16,247.321503,12.830000,0.260000,0.840000,-0.000895
2018-07-17,248.322006,12.060000,0.240000,0.840000,0.004037
2018-07-18,248.844467,12.100000,0.280000,0.880000,0.002102
2018-07-19,247.905869,12.870000,0.240000,0.840000,-0.003779
2018-07-20,247.622543,12.860000,0.290000,0.900000,-0.001144
2018-07-23,248.082947,12.620000,0.320000,0.970000,0.001858
2018-07-24,249.331390,12.410000,0.320000,0.930000,0.005020
2018-07-25,251.456253,12.290000,0.280000,0.930000,0.008486
2018-07-26,250.862991,12.140000,0.290000,0.990000,-0.002362
2018-07-27,249.163132,13.030000,0.290000,0.960000,-0.006799
2018-07-30,247.861557,14.260000,0.320000,0.940000,-0.005237
2018-07-31,249.083420,12.830000,0.290000,0.930000,0.004918
2018-08-01,248.667252,13.150000,0.330000,0.970000,-0.001672
2018-08-02,250.021942,12.190000,0.320000,0.960000,0.005433
2018-08-03,251.093216,11.640000,0.320000,0.940000,0.004276
2018-08-06,252.014053,11.270000,0.300000,0.890000,0.003661
2018-08-07,252.846268,10.930000,0.300000,0.920000,0.003297
2018-08-08,252.740036,10.850000,0.280000,0.900000,-0.000420
2018-08-09,252.394653,11.270000,0.290000,0.870000,-0.001367
2018-08-10,250.703674,13.160000,0.260000,0.820000,-0.006722
2018-08-13,249.765198,14.780000,0.270000,0.820000,-0.003750
2018-08-14,251.358810,13.310000,0.260000,0.810000,0.006360
2018-08-15,249.481827,14.640000,0.250000,0.790000,-0.007495
2018-08-16,251.500504,13.450000,0.240000,0.800000,0.008059
2018-08-17,252.385941,12.640000,0.260000,0.820000,0.003514
2018-08-20,252.925964,12.490000,0.220000,0.760000,0.002137
2018-08-21,253.519119,12.860000,0.240000,0.770000,0.002342
2018-08-22,253.368591,12.250000,0.220000,0.730000,-0.000594
2018-08-23,253.032227,12.410000,0.210000,0.740000,-0.001328
2018-08-24,254.555084,11.990000,0.190000,0.730000,0.006000
2018-08-27,256.564819,12.160000,0.180000,0.730000,0.007864
2018-08-28,256.688782,12.500000,0.210000,0.750000,0.000483
2018-08-29,258.070007,12.250000,0.220000,0.760000,0.005367
2018-08-30,257.025299,13.530000,0.220000,0.750000,-0.004056
2018-08-31,257.034180,12.860000,0.240000,0.750000,0.000035
2018-09-04,256.591492,13.160000,0.240000,0.770000,-0.001724
2018-09-05,255.900864,13.910000,0.240000,0.760000,-0.002695
2018-09-06,255.130493,14.650000,0.240000,0.750000,-0.003015
2018-09-07,254.634766,14.880000,0.230000,0.800000,-0.001945
2018-09-10,255.077438,14.160000,0.210000,0.800000,0.001737
2018-09-11,255.918549,13.220000,0.220000,0.830000,0.003292
2018-09-12,255.980515,13.140000,0.230000,0.810000,0.000242
2018-09-13,257.494415,12.370000,0.210000,0.820000,0.005897
2018-09-14,257.538818,12.070000,0.210000,0.830000,0.000172
2018-09-17,256.175323,13.680000,0.210000,0.830000,-0.005308
2018-09-18,257.565399,12.790000,0.240000,0.880000,0.005412
2018-09-19,257.839813,11.750000,0.270000,0.920000,0.001065
2018-09-20,259.929291,11.800000,0.260000,0.900000,0.008071
2018-09-21,259.691681,11.680000,0.260000,0.890000,-0.000915
2018-09-24,258.829132,12.200000,0.250000,0.860000,-0.003327
2018-09-25,258.589020,12.420000,0.270000,0.890000,-0.000928
2018-09-26,257.815247,12.890000,0.230000,0.860000,-0.002997
2018-09-27,258.535614,12.410000,0.230000,0.880000,0.002790
2018-09-28,258.562347,12.120000,0.240000,0.860000,0.000103
2018-10-01,259.460602,12.000000,0.270000,0.860000,0.003468
2018-10-02,259.309448,12.050000,0.230000,0.820000,-0.000583
2018-10-03,259.451782,11.610000,0.300000,0.920000,0.000549
2018-10-04,257.423981,14.220000,0.320000,0.970000,-0.007846
2018-10-05,255.983109,14.820000,0.350000,1.000000,-0.005613
2018-10-08,255.983109,15.690000,0.350000,1.000000,0.000000
2018-10-09,255.609558,15.950000,0.330000,0.960000,-0.001460
2018-10-10,247.516174,22.960000,0.340000,0.950000,-0.032175
2018-10-11,242.064240,24.980000,0.290000,0.870000,-0.022273
2018-10-12,245.426056,21.310000,0.300000,0.870000,0.013793
2018-10-15,244.047501,21.300000,0.310000,0.850000,-0.005633
2018-10-16,249.383820,17.620000,0.290000,0.860000,0.021630
2018-10-17,249.428329,17.400000,0.300000,0.880000,0.000178
2018-10-18,245.826370,20.060000,0.300000,0.850000,-0.014546
2018-10-19,245.692902,19.890000,0.280000,0.890000,-0.000543
2018-10-22,244.589996,19.640000,0.280000,0.860000,-0.004499
2018-10-23,243.344910,20.710000,0.280000,0.840000,-0.005104
2018-10-24,235.971832,25.230000,0.260000,0.760000,-0.030767
2018-10-25,240.205429,24.220000,0.280000,0.800000,0.017782
2018-10-26,235.980774,24.160000,0.270000,0.750000,-0.017744
2018-10-29,234.673401,24.700000,0.270000,0.740000,-0.005556
2018-10-30,238.150894,23.350000,0.280000,0.790000,0.014710
2018-10-31,240.694565,21.230000,0.280000,0.810000,0.010624
2018-11-01,243.255997,19.340000,0.300000,0.820000,0.010586
2018-11-02,241.815125,19.510000,0.310000,0.890000,-0.005941
2018-11-05,243.149307,19.960000,0.290000,0.840000,0.005502
2018-11-06,244.687943,19.910000,0.290000,0.870000,0.006308
2018-11-07,249.926331,16.360000,0.260000,0.850000,0.021183
2018-11-08,249.472778,16.720000,0.260000,0.890000,-0.001816
2018-11-09,247.035889,17.360000,0.250000,0.830000,-0.009816
2018-11-12,242.419952,20.450000,0.250000,0.830000,-0.018862
2018-11-13,241.966263,20.020000,0.250000,0.760000,-0.001873
2018-11-14,240.312103,21.250000,0.260000,0.740000,-0.006860
2018-11-15,242.820114,19.980000,0.250000,0.740000,0.010382
2018-11-16,243.451599,18.140000,0.270000,0.720000,0.002597
2018-11-19,239.333725,20.100000,0.270000,0.680000,-0.017059
2018-11-20,234.904648,22.480000,0.270000,0.670000,-0.018679
2018-11-21,235.705063,20.800000,0.250000,0.650000,0.003402
2018-11-23,234.130890,21.520000,0.240000,0.640000,-0.006701
2018-11-26,237.910751,18.900000,0.230000,0.660000,0.016015
2018-11-27,238.711243,19.020000,0.230000,0.650000,0.003359
2018-11-28,244.207596,18.490000,0.250000,0.660000,0.022764
2018-11-29,243.673996,18.790000,0.220000,0.660000,-0.002187
2018-11-30,245.159241,18.070000,0.210000,0.640000,0.006077
2018-12-03,248.405487,16.440000,0.150000,0.600000,0.013154
2018-12-04,240.356613,20.740000,0.110000,0.490000,-0.032939
2018-12-06,239.991928,21.190000,0.120000,0.460000,-0.001518
2018-12-07,234.415543,23.230000,0.130000,0.450000,-0.023510
2018-12-10,234.860184,22.640000,0.130000,0.440000,0.001895
2018-12-11,234.913498,21.760000,0.110000,0.480000,0.000227
2018-12-12,236.096420,21.460000,0.140000,0.480000,0.005023
2018-12-13,236.016418,20.650000,0.160000,0.480000,-0.000339
2018-12-14,231.658356,21.630000,0.160000,0.470000,-0.018638
2018-12-17,227.113602,24.520000,0.160000,0.460000,-0.019813
2018-12-18,226.864609,25.580000,0.170000,0.430000,-0.001097
2018-12-19,223.467133,25.580000,0.140000,0.370000,-0.015089
2018-12-20,219.829529,28.380000,0.120000,0.400000,-0.016412
2018-12-21,215.325287,30.110000,0.160000,0.400000,-0.020703
2018-12-24,209.635788,36.070000,0.190000,0.290000,-0.026778
2018-12-26,220.227631,30.410000,0.200000,0.370000,0.049290
2018-12-27,221.918365,29.960000,0.210000,0.360000,0.007648
2018-12-28,221.632141,28.340000,0.200000,0.320000,-0.001291
2018-12-31,223.573334,25.420000,0.210000,0.240000,0.008720
2019-01-02,223.805969,23.220000,0.160000,0.240000,0.001040
2019-01-03,218.465271,25.450000,0.170000,0.150000,-0.024152
2019-01-04,225.782974,21.380000,0.170000,0.250000,0.032947
2019-01-07,227.563171,21.400000,0.170000,0.250000,0.007854
2019-01-08,229.701202,20.470000,0.150000,0.270000,0.009351
2019-01-09,230.774719,19.980000,0.180000,0.290000,0.004663
2019-01-10,231.588760,19.500000,0.180000,0.310000,0.003521
2019-01-11,231.678253,18.190000,0.160000,0.280000,0.000386
2019-01-14,230.264847,19.070000,0.180000,0.260000,-0.006119
2019-01-15,232.903809,18.600000,0.190000,0.270000,0.011395
2019-01-16,233.467499,19.040000,0.180000,0.300000,0.002417
2019-01-17,235.238663,18.060000,0.190000,0.330000,0.007558
2019-01-18,238.369659,17.800000,0.170000,0.380000,0.013222
2019-01-22,235.149185,20.800000,0.160000,0.310000,-0.013603
2019-01-23,235.641251,19.520000,0.180000,0.350000,0.002090
2019-01-24,235.766525,18.890000,0.160000,0.350000,0.000531
2019-01-25,237.761398,17.420000,0.160000,0.370000,0.008426
2019-01-28,235.954330,18.870000,0.150000,0.330000,-0.007629
2019-01-29,235.641251,19.130000,0.160000,0.300000,-0.001328
2019-01-30,239.371658,17.660000,0.180000,0.280000,0.015707
2019-01-31,241.473907,16.570000,0.180000,0.220000,0.008744
2019-02-01,241.590210,16.140000,0.180000,0.300000,0.000482
2019-02-04,243.289948,15.730000,0.200000,0.310000,0.007011
2019-02-05,244.309723,15.570000,0.180000,0.290000,0.004183
2019-02-06,243.987701,15.380000,0.180000,0.280000,-0.001319
2019-02-07,241.661789,16.370000,0.170000,0.230000,-0.009579
2019-02-08,241.957031,15.720000,0.180000,0.200000,0.001221
2019-02-11,242.091202,15.970000,0.170000,0.200000,0.000554
2019-02-12,245.204254,15.430000,0.180000,0.250000,0.012777
2019-02-13,246.000412,15.650000,0.180000,0.270000,0.003242
2019-02-14,245.454758,16.220000,0.160000,0.230000,-0.002221
2019-02-15,248.129532,14.910000,0.140000,0.230000,0.010838
2019-02-19,248.558960,14.880000,0.150000,0.200000,0.001729
2019-02-20,249.059937,14.020000,0.150000,0.200000,0.002013
2019-02-21,248.174316,14.460000,0.160000,0.240000,-0.003562
2019-02-22,249.712952,13.510000,0.170000,0.190000,0.006181
2019-02-25,250.052948,14.850000,0.160000,0.200000,0.001361
2019-02-26,249.873932,15.170000,0.160000,0.190000,-0.000716
2019-02-27,249.766693,14.700000,0.190000,0.240000,-0.000429
2019-02-28,249.301468,14.780000,0.210000,0.280000,-0.001864
2019-03-01,250.858093,13.570000,0.210000,0.320000,0.006225
2019-03-04,249.945572,14.630000,0.170000,0.260000,-0.003644
2019-03-05,249.605637,14.740000,0.170000,0.260000,-0.001361
2019-03-06,248.093842,15.740000,0.170000,0.220000,-0.006075
2019-03-07,246.018295,16.590000,0.170000,0.190000,-0.008401
2019-03-08,245.526367,16.050000,0.170000,0.160000,-0.002002
2019-03-11,249.086761,14.330000,0.170000,0.180000,0.014397
2019-03-12,250.026077,13.770000,0.160000,0.150000,0.003764
2019-03-13,251.681015,13.410000,0.160000,0.160000,0.006597
2019-03-14,251.520035,13.500000,0.170000,0.180000,-0.000640
2019-03-15,252.762695,12.880000,0.160000,0.140000,0.004928
2019-03-18,253.679260,13.100000,0.150000,0.160000,0.003620
2019-03-19,253.742050,13.560000,0.150000,0.150000,0.000247
2019-03-20,252.978317,13.910000,0.140000,0.060000,-0.003014
2019-03-21,255.835632,13.630000,0.130000,0.050000,0.011231
2019-03-22,250.911728,16.480000,0.130000,-0.020000,-0.019434
2019-03-25,250.723068,16.330000,0.170000,-0.030000,-0.000752
2019-03-26,252.591995,14.680000,0.170000,-0.050000,0.007427
2019-03-27,251.271118,15.150000,0.170000,-0.050000,-0.005243
2019-03-28,252.223648,14.430000,0.160000,-0.040000,0.003784
2019-03-29,253.814011,13.710000,0.140000,0.010000,0.006286
2019-04-01,256.824036,13.400000,0.160000,0.060000,0.011789
2019-04-02,256.949829,13.360000,0.180000,0.060000,0.000490
2019-04-03,257.354187,13.740000,0.190000,0.080000,0.001572
2019-04-04,258.037018,13.580000,0.180000,0.070000,0.002650
2019-04-05,259.285919,12.820000,0.150000,0.060000,0.004828
2019-04-08,259.483704,13.180000,0.160000,0.090000,0.000763
2019-04-09,258.153778,14.280000,0.160000,0.090000,-0.005138
2019-04-10,259.034424,13.300000,0.170000,0.050000,0.003406
2019-04-11,258.962433,13.020000,0.160000,0.080000,-0.000278
2019-04-12,260.714600,12.010000,0.160000,0.120000,0.006743
2019-04-15,260.543854,12.320000,0.150000,0.120000,-0.000655
2019-04-16,260.714600,12.180000,0.190000,0.170000,0.000655
2019-04-17,260.076660,12.600000,0.190000,0.150000,-0.002450
2019-04-18,260.588837,12.090000,0.190000,0.150000,0.001967
2019-04-22,260.813354,12.420000,0.210000,0.150000,0.000861
2019-04-23,263.158569,12.280000,0.210000,0.120000,0.008952
2019-04-24,262.574493,13.140000,0.210000,0.090000,-0.002222
2019-04-25,262.412811,13.250000,0.210000,0.110000,-0.000616
2019-04-26,263.634613,12.730000,0.230000,0.090000,0.004645
2019-04-29,264.048035,13.110000,0.240000,0.100000,0.001567
2019-04-30,264.182800,13.120000,0.240000,0.080000,0.000510
2019-05-01,262.197174,14.800000,0.210000,0.090000,-0.007544
2019-05-02,261.631073,14.420000,0.200000,0.080000,-0.002161
2019-05-03,264.191772,12.870000,0.210000,0.110000,0.009740
2019-05-06,263.104706,15.440000,0.200000,0.070000,-0.004123
2019-05-07,258.710907,19.320000,0.170000,0.020000,-0.016841
2019-05-08,258.351471,19.400000,0.190000,0.060000,-0.001390
2019-05-09,257.569672,19.100000,0.190000,0.020000,-0.003031
2019-05-10,258.863586,16.040000,0.210000,0.040000,0.005011
2019-05-13,252.358368,20.550000,0.220000,-0.010000,-0.025451
2019-05-14,254.640610,18.060000,0.220000,0.010000,0.009003
2019-05-15,256.132172,16.440000,0.210000,-0.050000,0.005840
2019-05-16,258.504303,15.290000,0.200000,0.000000,0.009219
2019-05-17,256.833008,15.960000,0.190000,0.000000,-0.006486
2019-05-20,255.134796,16.310000,0.200000,0.020000,-0.006634
2019-05-21,257.435059,14.950000,0.170000,0.040000,0.008975
2019-05-22,256.644257,14.750000,0.160000,0.010000,-0.003077
2019-05-23,253.508499,16.920000,0.190000,-0.060000,-0.012294
2019-05-24,254.083572,15.850000,0.160000,-0.030000,0.002266
2019-05-28,251.720398,17.500000,0.140000,-0.110000,-0.009344
2019-05-29,250.031174,17.900000,0.160000,-0.120000,-0.006733
2019-05-30,250.714127,17.300000,0.160000,-0.160000,0.002728
2019-05-31,247.335632,18.710000,0.190000,-0.210000,-0.013567
2019-06-03,246.706726,18.860000,0.250000,-0.280000,-0.002546
2019-06-04,252.061844,16.970000,0.240000,-0.230000,0.021474
2019-06-05,254.245270,16.090000,0.290000,-0.230000,0.008625
2019-06-06,255.898575,15.930000,0.240000,-0.210000,0.006482
2019-06-07,258.459412,16.300000,0.240000,-0.190000,0.009957
